tile_id,tile_name,instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
human_compact_tile_002,Human compact tile 002,52,HCT002_CompactCellBoundary_052,GT Compact cell boundary,,475.0,248.2,467.4,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,53,HCT002_CompactCellBoundary_053,GT Compact cell boundary,,849.0,413.2,475.7,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,54,HCT002_CompactCellBoundary_054,GT Compact cell boundary,,419.0,439.1,479.6,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,55,HCT002_CompactCellBoundary_055,GT Compact cell boundary,,804.0,460.1,479.6,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,56,HCT002_CompactCellBoundary_056,GT Compact cell boundary,,375.0,501.5,480.3,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,57,HCT002_CompactCellBoundary_057,GT Compact cell boundary,,636.0,287.3,486.8,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,58,HCT002_CompactCellBoundary_058,GT Compact cell boundary,,454.0,261.1,488.8,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,1,HCT003_CompactCellBoundary_001,GT Compact cell boundary,,656.0,40.4,10.7,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,2,HCT003_CompactCellBoundary_002,GT Compact cell boundary,,1784.0,89.4,22.0,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,3,HCT003_CompactCellBoundary_003,GT Compact cell boundary,,6195.0,189.9,74.8,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,4,HCT003_CompactCellBoundary_004,GT Compact cell boundary,,2215.0,399.6,84.9,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,5,HCT003_CompactCellBoundary_005,GT Compact cell boundary,,2178.0,108.7,100.4,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,6,HCT003_CompactCellBoundary_006,GT Compact cell boundary,,1313.0,338.7,114.3,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,7,HCT003_CompactCellBoundary_007,GT Compact cell boundary,,2240.0,198.4,136.4,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,8,HCT003_CompactCellBoundary_008,GT Compact cell boundary,,979.0,368.6,120.6,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,9,HCT003_CompactCellBoundary_009,GT Compact cell boundary,,2518.0,278.2,154.2,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,10,HCT003_CompactCellBoundary_010,GT Compact cell boundary,,526.0,453.1,203.2,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,11,HCT003_CompactCellBoundary_011,GT Compact cell boundary,,577.0,475.3,224.4,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,12,HCT003_CompactCellBoundary_012,GT Compact cell boundary,,1408.0,430.5,235.8,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,13,HCT003_CompactCellBoundary_013,GT Compact cell boundary,,750.0,376.3,233.2,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,14,HCT003_CompactCellBoundary_014,GT Compact cell boundary,,3299.0,203.0,270.0,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,15,HCT003_CompactCellBoundary_015,GT Compact cell boundary,,2532.0,403.1,289.2,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,16,HCT003_CompactCellBoundary_016,GT Compact cell boundary,,1687.0,421.7,391.6,,,,,0.0,0.0000
human_compact_tile_003,Human compact tile 003,17,HCT003_CompactCellBoundary_017,GT Compact cell boundary,,2285.0,381.2,427.3,,,,,0.0,0.0000
human_compact_tile_004,Human compact tile 004,1,HCT004_CompactCellBoundary_001,GT Compact cell boundary,,3261.0,140.6,21.5,,,,,0.0,0.0000
human_compact_tile_004,Human compact tile 004,2,HCT004_CompactCellBoundary_002,GT Compact cell boundary,,1965.0,345.2,272.0,,,,,0.0,0.0000
human_compact_tile_004,Human compact tile 004,3,HCT004_CompactCellBoundary_003,GT Compact cell boundary,,1446.0,300.4,295.8,,,,,0.0,0.0000
human_compact_tile_004,Human compact tile 004,4,HCT004_CompactCellBoundary_004,GT Compact cell boundary,,897.0,425.9,357.8,,,,,0.0,0.0000
human_compact_tile_004,Human compact tile 004,5,HCT004_CompactCellBoundary_005,GT Compact cell boundary,,353.0,433.4,381.0,,,,,0.0,0.0000
human_compact_tile_004,Human compact tile 004,6,HCT004_CompactCellBoundary_006,GT Compact cell boundary,,1211.0,426.0,434.5,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,1,HCT005_CompactCellBoundary_001,GT Compact cell boundary,,1418.0,291.7,23.2,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,2,HCT005_CompactCellBoundary_002,GT Compact cell boundary,,736.0,240.0,23.1,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,3,HCT005_CompactCellBoundary_003,GT Compact cell boundary,,698.0,277.5,39.3,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,4,HCT005_CompactCellBoundary_004,GT Compact cell boundary,,598.0,379.6,43.4,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,5,HCT005_CompactCellBoundary_005,GT Compact cell boundary,,409.0,429.0,40.7,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,6,HCT005_CompactCellBoundary_006,GT Compact cell boundary,,403.0,413.7,52.2,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,7,HCT005_CompactCellBoundary_007,GT Compact cell boundary,,1025.0,320.2,59.4,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,8,HCT005_CompactCellBoundary_008,GT Compact cell boundary,,700.0,373.5,73.5,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,9,HCT005_CompactCellBoundary_009,GT Compact cell boundary,,929.0,349.0,77.2,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,10,HCT005_CompactCellBoundary_010,GT Compact cell boundary,,507.0,393.7,67.4,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,11,HCT005_CompactCellBoundary_011,GT Compact cell boundary,,822.0,297.2,79.5,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,12,HCT005_CompactCellBoundary_012,GT Compact cell boundary,,807.0,471.8,86.3,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,13,HCT005_CompactCellBoundary_013,GT Compact cell boundary,,1364.0,419.0,95.0,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,14,HCT005_CompactCellBoundary_014,GT Compact cell boundary,,1308.0,326.6,104.5,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,15,HCT005_CompactCellBoundary_015,GT Compact cell boundary,,511.0,268.9,91.9,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,16,HCT005_CompactCellBoundary_016,GT Compact cell boundary,,636.0,288.7,111.5,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,17,HCT005_CompactCellBoundary_017,GT Compact cell boundary,,372.0,350.7,112.2,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,18,HCT005_CompactCellBoundary_018,GT Compact cell boundary,,1461.0,300.4,136.6,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,19,HCT005_CompactCellBoundary_019,GT Compact cell boundary,,960.0,339.8,142.3,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,20,HCT005_CompactCellBoundary_020,GT Compact cell boundary,,578.0,465.8,164.8,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,21,HCT005_CompactCellBoundary_021,GT Compact cell boundary,,961.0,382.0,168.0,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,22,HCT005_CompactCellBoundary_022,GT Compact cell boundary,,611.0,297.5,167.3,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,23,HCT005_CompactCellBoundary_023,GT Compact cell boundary,,681.0,346.9,165.6,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,24,HCT005_CompactCellBoundary_024,GT Compact cell boundary,,2623.0,326.8,192.8,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,25,HCT005_CompactCellBoundary_025,GT Compact cell boundary,,317.0,400.4,180.7,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,26,HCT005_CompactCellBoundary_026,GT Compact cell boundary,,613.0,446.7,187.0,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,27,HCT005_CompactCellBoundary_027,GT Compact cell boundary,,377.0,419.7,191.4,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,28,HCT005_CompactCellBoundary_028,GT Compact cell boundary,,1337.0,396.9,210.6,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,29,HCT005_CompactCellBoundary_029,GT Compact cell boundary,,1055.0,357.8,210.0,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,30,HCT005_CompactCellBoundary_030,GT Compact cell boundary,,426.0,382.5,233.6,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,31,HCT005_CompactCellBoundary_031,GT Compact cell boundary,,1143.0,368.8,249.4,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,32,HCT005_CompactCellBoundary_032,GT Compact cell boundary,,369.0,401.5,250.6,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,33,HCT005_CompactCellBoundary_033,GT Compact cell boundary,,2394.0,438.9,288.5,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,34,HCT005_CompactCellBoundary_034,GT Compact cell boundary,,1499.0,367.8,282.7,,,,,0.0,0.0000
human_compact_tile_005,Human compact tile 005,35,HCT005_CompactCellBoundary_035,GT Compact cell boundary,,642.0,336.1,303.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,1,HCT006_ClearCellBoundary_001,GT Clear cell boundary,,5628.0,113.5,61.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,2,HCT006_ClearCellBoundary_002,GT Clear cell boundary,,1106.0,428.3,42.7,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,3,HCT006_ClearCellBoundary_003,GT Clear cell boundary,,2148.0,386.2,59.0,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,4,HCT006_ClearCellBoundary_004,GT Clear cell boundary,,1418.0,219.4,122.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,5,HCT006_ClearCellBoundary_005,GT Clear cell boundary,,1453.0,250.5,131.9,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,6,HCT006_ClearCellBoundary_006,GT Clear cell boundary,,1421.0,275.4,144.6,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,7,HCT006_ClearCellBoundary_007,GT Clear cell boundary,,3321.0,202.5,168.9,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,8,HCT006_ClearCellBoundary_008,GT Clear cell boundary,,1668.0,354.3,173.2,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,9,HCT006_ClearCellBoundary_009,GT Clear cell boundary,,3287.0,412.9,201.8,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,10,HCT006_ClearCellBoundary_010,GT Clear cell boundary,,1335.0,59.0,186.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,11,HCT006_ClearCellBoundary_011,GT Clear cell boundary,,2079.0,480.0,209.1,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,12,HCT006_ClearCellBoundary_012,GT Clear cell boundary,,1819.0,373.3,218.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,13,HCT006_ClearCellBoundary_013,GT Clear cell boundary,,1848.0,480.2,241.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,14,HCT006_ClearCellBoundary_014,GT Clear cell boundary,,1378.0,419.3,243.4,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,15,HCT006_ClearCellBoundary_015,GT Clear cell boundary,,4202.0,355.4,271.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,16,HCT006_ClearCellBoundary_016,GT Clear cell boundary,,540.0,216.5,260.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,17,HCT006_ClearCellBoundary_017,GT Clear cell boundary,,1382.0,174.4,272.7,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,18,HCT006_ClearCellBoundary_018,GT Clear cell boundary,,2431.0,426.0,291.7,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,19,HCT006_ClearCellBoundary_019,GT Clear cell boundary,,1851.0,463.3,283.4,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,20,HCT006_ClearCellBoundary_020,GT Clear cell boundary,,1805.0,494.6,283.4,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,21,HCT006_ClearCellBoundary_021,GT Clear cell boundary,,830.0,210.5,281.7,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,22,HCT006_ClearCellBoundary_022,GT Clear cell boundary,,688.0,232.4,290.9,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,23,HCT006_ClearCellBoundary_023,GT Clear cell boundary,,884.0,392.4,288.2,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,24,HCT006_CompactCellBoundary_001,GT Compact cell boundary,,2581.0,119.8,302.7,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,25,HCT006_CompactCellBoundary_002,GT Compact cell boundary,,1459.0,171.5,307.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,26,HCT006_ClearCellBoundary_024,GT Clear cell boundary,,787.0,213.0,309.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,27,HCT006_ClearCellBoundary_025,GT Clear cell boundary,,1069.0,366.2,313.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,28,HCT006_ClearCellBoundary_026,GT Clear cell boundary,,4292.0,462.2,339.4,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,29,HCT006_CompactCellBoundary_003,GT Compact cell boundary,,867.0,90.8,324.8,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,30,HCT006_ClearCellBoundary_027,GT Clear cell boundary,,1537.0,395.6,333.9,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,31,HCT006_CompactCellBoundary_004,GT Compact cell boundary,,574.0,187.6,330.9,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,32,HCT006_ClearCellBoundary_028,GT Clear cell boundary,,1754.0,210.3,348.4,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,33,HCT006_CompactCellBoundary_005,GT Compact cell boundary,,1856.0,132.3,361.8,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,34,HCT006_CompactCellBoundary_006,GT Compact cell boundary,,987.0,119.0,344.1,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,35,HCT006_CompactCellBoundary_007,GT Compact cell boundary,,807.0,170.7,349.3,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,36,HCT006_ClearCellBoundary_029,GT Clear cell boundary,,1653.0,79.7,366.3,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,37,HCT006_ClearCellBoundary_030,GT Clear cell boundary,,3188.0,319.3,369.0,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,38,HCT006_ClearCellBoundary_031,GT Clear cell boundary,,2754.0,255.3,385.1,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,39,HCT006_ClearCellBoundary_032,GT Clear cell boundary,,8319.0,458.0,428.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,40,HCT006_CompactCellBoundary_008,GT Compact cell boundary,,675.0,163.5,373.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,41,HCT006_ClearCellBoundary_033,GT Clear cell boundary,,2146.0,365.1,392.3,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,42,HCT006_ClearCellBoundary_034,GT Clear cell boundary,,1618.0,489.1,386.4,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,43,HCT006_ClearCellBoundary_035,GT Clear cell boundary,,1713.0,208.3,390.1,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,44,HCT006_ClearCellBoundary_036,GT Clear cell boundary,,1167.0,291.3,391.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,45,HCT006_CompactCellBoundary_009,GT Compact cell boundary,,417.0,178.1,389.2,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,46,HCT006_ClearCellBoundary_037,GT Clear cell boundary,,1791.0,105.3,398.3,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,47,HCT006_ClearCellBoundary_038,GT Clear cell boundary,,3849.0,395.0,424.6,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,48,HCT006_CompactCellBoundary_010,GT Compact cell boundary,,1468.0,151.8,403.8,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,49,HCT006_ClearCellBoundary_039,GT Clear cell boundary,,1611.0,292.9,424.4,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,50,HCT006_ClearCellBoundary_040,GT Clear cell boundary,,2268.0,320.6,440.8,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,51,HCT006_ClearCellBoundary_041,GT Clear cell boundary,,1783.0,230.4,428.9,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,52,HCT006_ClearCellBoundary_042,GT Clear cell boundary,,1123.0,192.8,425.3,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,53,HCT006_ClearCellBoundary_043,GT Clear cell boundary,,599.0,498.8,421.9,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,54,HCT006_CompactCellBoundary_011,GT Compact cell boundary,,874.0,156.5,430.4,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,55,HCT006_ClearCellBoundary_044,GT Clear cell boundary,,5096.0,261.3,474.6,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,56,HCT006_ClearCellBoundary_045,GT Clear cell boundary,,4065.0,348.4,476.8,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,57,HCT006_ClearCellBoundary_046,GT Clear cell boundary,,1365.0,27.3,451.2,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,58,HCT006_ClearCellBoundary_047,GT Clear cell boundary,,588.0,202.6,454.5,,,,,0.0,0.0000
human_compact_tile_006,Human compact tile 006,59,HCT006_ClearCellBoundary_048,GT Clear cell boundary,,4013.0,421.3,481.0,,,,,0.0,0.0000
