tile_id,tile_name,instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
"p2_tile_08","P2 tile 08","8","T8_ClearCellBoundary_011","GT Clear cell boundary","T8_Nucleus_011","11033.5","170.3","361.4","38728.3","46570.4","38680.5","46586.5","0.0","0.0000"
"p2_tile_08","P2 tile 08","9","T8_ClearCellBoundary_012","GT Clear cell boundary","T8_Nucleus_012","4875.5","432.4","366.2","38990.4","46575.2","38986.0","46598.5","0.0","0.0000"
"p2_tile_08","P2 tile 08","10","T8_ClearCellBoundary_013","GT Clear cell boundary","T8_Nucleus_015","5448.5","285.8","394.7","38843.8","46603.7","38860.0","46620.5","0.0","0.0000"
"p2_tile_08","P2 tile 08","11","T8_ClearCellBoundary_014","GT Clear cell boundary","T8_Nucleus_013","3867.8","351.4","401.2","38909.4","46610.2","38903.0","46601.5","0.0","0.0000"
"p2_tile_08","P2 tile 08","12","T8_ClearCellBoundary_015","GT Clear cell boundary","T8_Nucleus_014","6908.0","82.8","439.1","38640.8","46648.1","38651.5","46608.0","0.0","0.0000"
"p2_tile_08","P2 tile 08","13","T8_ClearCellBoundary_016","GT Clear cell boundary","T8_Nucleus_016","6399.0","462.5","441.4","39020.5","46650.4","39026.5","46620.5","0.0","0.0000"
"p2_tile_08","P2 tile 08","14","T8_ClearCellBoundary_018","GT Clear cell boundary","T8_Nucleus_019","9714.0","245.0","506.8","38803.0","46715.8","38847.5","46712.5","0.0","0.0000"
"p2_tile_09","P2 tile 09","1","T9_ClearCellBoundary_006","GT Clear cell boundary","T9_Nucleus_010","3753.0","279.6","38.6","38325.6","45729.6","38322.0","45767.0","0.0","0.0000"
"p2_tile_09","P2 tile 09","2","T9_ClearCellBoundary_007","GT Clear cell boundary","T9_Nucleus_007","9021.0","176.3","55.6","38222.3","45746.6","38236.5","45751.5","0.0","0.0000"
"p2_tile_09","P2 tile 09","3","T9_ClearCellBoundary_008","GT Clear cell boundary","T9_Nucleus_013","2189.0","299.9","113.0","38345.9","45804.0","38337.0","45809.5","0.0","0.0000"
"p2_tile_09","P2 tile 09","4","T9_ClearCellBoundary_009","GT Clear cell boundary","T9_Nucleus_014","9170.0","217.5","135.8","38263.5","45826.8","38264.5","45820.0","0.0","0.0000"
"p2_tile_09","P2 tile 09","5","T9_ClearCellBoundary_010","GT Clear cell boundary","T9_Nucleus_012","7508.5","436.3","141.7","38482.3","45832.7","38466.0","45809.0","0.0","0.0000"
"p2_tile_09","P2 tile 09","6","T9_ClearCellBoundary_011","GT Clear cell boundary","T9_Nucleus_015","1099.5","293.8","155.8","38339.8","45846.8","38334.5","45845.0","0.0","0.0000"
"p2_tile_09","P2 tile 09","7","T9_ClearCellBoundary_012","GT Clear cell boundary","T9_Nucleus_017","2581.5","292.6","195.7","38338.6","45886.7","38352.5","45885.0","0.0","0.0000"
"p2_tile_09","P2 tile 09","8","T9_ClearCellBoundary_013","GT Clear cell boundary","T9_Nucleus_018","4616.5","364.9","205.6","38410.9","45896.6","38423.5","45904.0","0.0","0.0000"
"p2_tile_09","P2 tile 09","9","T9_ClearCellBoundary_014","GT Clear cell boundary","T9_Nucleus_020","6346.5","449.5","228.9","38495.5","45919.9","38476.5","45922.5","0.0","0.0000"
"p2_tile_09","P2 tile 09","10","T9_ClearCellBoundary_015","GT Clear cell boundary","T9_Nucleus_023","10345.5","171.2","251.0","38217.2","45942.0","38187.0","45978.5","0.0","0.0000"
"p2_tile_09","P2 tile 09","11","T9_ClearCellBoundary_016","GT Clear cell boundary","T9_Nucleus_022","4040.5","260.1","252.7","38306.1","45943.7","38314.5","45976.5","0.0","0.0000"
"p2_tile_09","P2 tile 09","12","T9_ClearCellBoundary_017","GT Clear cell boundary","T9_Nucleus_021","5668.5","315.7","290.7","38361.7","45981.7","38346.5","45969.5","0.0","0.0000"
"p2_tile_09","P2 tile 09","13","T9_ClearCellBoundary_018","GT Clear cell boundary","T9_Nucleus_025","6013.0","106.5","316.5","38152.5","46007.5","38184.0","46015.5","0.0","0.0000"
"p2_tile_09","P2 tile 09","14","T9_ClearCellBoundary_019","GT Clear cell boundary","T9_Nucleus_024","11265.0","226.2","345.5","38272.2","46036.5","38259.0","46007.0","0.0","0.0000"
"p2_tile_09","P2 tile 09","15","T9_ClearCellBoundary_020","GT Clear cell boundary","T9_Nucleus_028","5696.0","302.0","424.7","38348.0","46115.7","38351.5","46132.0","0.0","0.0000"
"p2_tile_09","P2 tile 09","16","T9_ClearCellBoundary_021","GT Clear cell boundary","T9_Nucleus_029","3047.5","315.6","483.0","38361.6","46174.0","38343.0","46185.0","0.0","0.0000"
"p2_tile_10","P2 tile 10","1","T10_ClearCellBoundary_002","GT Clear cell boundary","T10_Nucleus_005","2273.2","43.3","2.9","37577.3","45693.9","37555.5","45708.0","0.0","0.0000"
"p2_tile_10","P2 tile 10","2","T10_ClearCellBoundary_004","GT Clear cell boundary","T10_Nucleus_003","2660.5","451.1","10.7","37985.1","45701.7","38003.0","45697.5","0.0","0.0000"
"p2_tile_10","P2 tile 10","3","T10_ClearCellBoundary_005","GT Clear cell boundary","T10_Nucleus_007","2528.0","380.3","28.2","37914.3","45719.2","37914.0","45721.5","0.0","0.0000"
"p2_tile_10","P2 tile 10","4","T10_ClearCellBoundary_006","GT Clear cell boundary","T10_Nucleus_006","3899.0","169.5","37.9","37703.5","45728.9","37696.5","45721.5","0.0","0.0000"
"p2_tile_10","P2 tile 10","5","T10_ClearCellBoundary_007","GT Clear cell boundary","T10_Nucleus_004","4171.3","114.3","42.7","37648.3","45733.7","37644.0","45707.5","0.0","0.0000"
"p2_tile_10","P2 tile 10","6","T10_ClearCellBoundary_008","GT Clear cell boundary","T10_Nucleus_008","3359.5","333.7","63.1","37867.7","45754.1","37874.0","45748.0","0.0","0.0000"
"p2_tile_10","P2 tile 10","7","T10_ClearCellBoundary_009","GT Clear cell boundary","T10_Nucleus_009","5605.5","271.4","82.5","37805.4","45773.5","37832.5","45781.0","0.0","0.0000"
"p2_tile_10","P2 tile 10","8","T10_ClearCellBoundary_010","GT Clear cell boundary","T10_Nucleus_010","5533.5","415.6","91.2","37949.6","45782.2","37959.5","45802.5","0.0","0.0000"
"p2_tile_10","P2 tile 10","9","T10_ClearCellBoundary_011","GT Clear cell boundary","T10_Nucleus_013","9817.0","103.4","133.8","37637.4","45824.8","37627.5","45857.0","0.0","0.0000"
"p2_tile_10","P2 tile 10","10","T10_ClearCellBoundary_012","GT Clear cell boundary","T10_Nucleus_011","6447.0","312.3","138.1","37846.3","45829.1","37796.0","45838.5","0.0","0.0000"
"p2_tile_10","P2 tile 10","11","T10_ClearCellBoundary_013","GT Clear cell boundary","T10_Nucleus_012","4106.0","433.4","153.6","37967.4","45844.6","37940.5","45846.5","0.0","0.0000"
"p2_tile_10","P2 tile 10","12","T10_ClearCellBoundary_014","GT Clear cell boundary","T10_Nucleus_014","6853.5","161.5","192.9","37695.5","45883.9","37674.0","45890.0","0.0","0.0000"
"p2_tile_10","P2 tile 10","13","T10_ClearCellBoundary_015","GT Clear cell boundary","T10_Nucleus_015","6991.5","144.2","275.5","37678.2","45966.5","37647.0","45940.0","0.0","0.0000"
"p2_tile_10","P2 tile 10","14","T10_ClearCellBoundary_016","GT Clear cell boundary","T10_Nucleus_017","10091.9","55.5","304.9","37589.5","45995.9","37610.0","46006.5","2.0","0.0002"
"p2_tile_10","P2 tile 10","15","T10_ClearCellBoundary_017","GT Clear cell boundary","T10_Nucleus_019","6563.0","201.7","352.3","37735.7","46043.3","37733.0","46081.5","0.0","0.0000"
"p2_tile_10","P2 tile 10","16","T10_ClearCellBoundary_018","GT Clear cell boundary","T10_Nucleus_018","6108.5","72.0","372.1","37606.0","46063.1","37610.0","46072.0","12.5","0.0020"
"p2_tile_10","P2 tile 10","17","T10_ClearCellBoundary_019","GT Clear cell boundary","T10_Nucleus_020","5256.8","255.1","397.8","37789.1","46088.8","37784.0","46094.5","0.0","0.0000"
"p2_tile_10","P2 tile 10","18","T10_ClearCellBoundary_020","GT Clear cell boundary","T10_Nucleus_022","11711.5","138.6","435.4","37672.6","46126.4","37679.0","46129.0","0.0","0.0000"
"p2_tile_10","P2 tile 10","19","T10_ClearCellBoundary_021","GT Clear cell boundary","T10_Nucleus_021","5659.5","33.4","452.4","37567.4","46143.4","37552.5","46125.5","0.0","0.0000"
"p2_tile_10","P2 tile 10","20","T10_ClearCellBoundary_022","GT Clear cell boundary","T10_Nucleus_023","8141.3","225.5","476.9","37759.5","46167.9","37733.0","46150.0","8.0","0.0010"
"p2_tile_11","P2 tile 11","1","T11_ClearCellBoundary_003","GT Clear cell boundary","T11_Nucleus_007","5093.0","213.9","27.7","37235.9","45718.7","37239.5","45726.0","0.0","0.0000"
"p2_tile_11","P2 tile 11","2","T11_CompactCellBoundary_002","GT Compact cell boundary","T11_Nucleus_008","4650.0","336.2","41.6","37358.2","45732.6","37347.0","45736.0","0.0","0.0000"
"p2_tile_11","P2 tile 11","3","T11_ClearCellBoundary_004","GT Clear cell boundary","T11_Nucleus_010","3861.0","51.8","70.8","37073.8","45761.8","37079.0","45754.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","4","T11_ClearCellBoundary_005","GT Clear cell boundary","T11_Nucleus_011","7621.0","188.2","88.2","37210.2","45779.2","37181.5","45768.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","5","T11_ClearCellBoundary_006","GT Clear cell boundary","T11_Nucleus_016","5345.0","275.1","117.9","37297.1","45808.9","37305.0","45862.0","0.0","0.0000"
"p2_tile_11","P2 tile 11","6","T11_ClearCellBoundary_007","GT Clear cell boundary","T11_Nucleus_015","4587.5","229.6","179.9","37251.6","45870.9","37255.5","45851.0","0.0","0.0000"
"p2_tile_11","P2 tile 11","7","T11_ClearCellBoundary_008","GT Clear cell boundary","T11_Nucleus_017","2794.0","342.2","181.8","37364.2","45872.8","37362.5","45878.0","0.0","0.0000"
"p2_tile_11","P2 tile 11","8","T11_ClearCellBoundary_009","GT Clear cell boundary","T11_Nucleus_018","3047.0","467.5","196.1","37489.5","45887.1","37493.0","45902.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","9","T11_ClearCellBoundary_011","GT Clear cell boundary","T11_Nucleus_019","6993.0","247.8","240.5","37269.8","45931.5","37302.5","45904.0","0.0","0.0000"
"p2_tile_11","P2 tile 11","10","T11_ClearCellBoundary_013","GT Clear cell boundary","T11_Nucleus_022","6897.7","359.8","246.3","37381.8","45937.3","37362.0","45917.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","11","T11_ClearCellBoundary_015","GT Clear cell boundary","T11_Nucleus_027","5947.0","287.5","311.4","37309.5","46002.4","37327.5","45986.0","0.0","0.0000"
"p2_tile_11","P2 tile 11","12","T11_ClearCellBoundary_017","GT Clear cell boundary","T11_Nucleus_032","8082.0","180.2","339.5","37202.2","46030.5","37241.0","46030.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","13","T11_ClearCellBoundary_018","GT Clear cell boundary","T11_Nucleus_030","5513.0","354.2","342.4","37376.2","46033.4","37354.5","46018.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","14","T11_ClearCellBoundary_019","GT Clear cell boundary","T11_Nucleus_034","3100.0","442.6","406.6","37464.6","46097.6","37466.0","46077.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","15","T11_ClearCellBoundary_020","GT Clear cell boundary","T11_Nucleus_037","5867.0","313.1","412.1","37335.1","46103.1","37320.5","46131.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","16","T11_ClearCellBoundary_021","GT Clear cell boundary","T11_Nucleus_036","8810.4","233.6","417.4","37255.6","46108.4","37278.5","46130.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","17","T11_CompactCellBoundary_003","GT Compact cell boundary","T11_Nucleus_038","1433.0","357.7","452.9","37379.7","46143.9","37382.5","46143.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","18","T11_ClearCellBoundary_022","GT Clear cell boundary","T11_Nucleus_040","5211.0","19.6","464.2","37041.6","46155.2","37022.5","46169.0","0.0","0.0000"
"p2_tile_11","P2 tile 11","19","T11_ClearCellBoundary_023","GT Clear cell boundary","T11_Nucleus_041","4411.0","206.1","480.7","37228.1","46171.7","37270.0","46169.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","20","T11_ClearCellBoundary_024","GT Clear cell boundary","T11_Nucleus_042","4272.0","82.9","490.9","37104.9","46181.9","37088.5","46183.5","0.0","0.0000"
"p2_tile_11","P2 tile 11","21","T11_ClearCellBoundary_025","GT Clear cell boundary","T11_Nucleus_043","3506.5","286.9","503.4","37308.9","46194.4","37303.5","46187.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","1","T12_CompactCellBoundary_002","GT Compact cell boundary","T12_Nucleus_003","740.5","487.7","4.4","37509.7","45183.4","37508.5","45181.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","2","T12_ClearCellBoundary_002","GT Clear cell boundary","T12_Nucleus_004","2309.5","155.8","7.5","37177.8","45186.5","37157.0","45187.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","3","T12_CompactCellBoundary_003","GT Compact cell boundary","T12_Nucleus_007","1326.5","376.9","23.5","37398.9","45202.5","37396.5","45198.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","4","T12_CompactCellBoundary_004","GT Compact cell boundary","T12_Nucleus_005","2832.5","331.8","25.6","37353.8","45204.6","37356.0","45195.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","5","T12_CompactCellBoundary_005","GT Compact cell boundary","T12_Nucleus_008","1616.0","267.8","38.3","37289.8","45217.3","37286.5","45206.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","6","T12_ClearCellBoundary_003","GT Clear cell boundary","T12_Nucleus_010","3997.3","493.0","62.6","37515.0","45241.6","37518.0","45247.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","7","T12_ClearCellBoundary_004","GT Clear cell boundary","T12_Nucleus_011","2090.5","53.5","66.1","37075.5","45245.1","37082.5","45262.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","8","T12_ClearCellBoundary_005","GT Clear cell boundary","T12_Nucleus_013","6946.5","116.7","91.5","37138.7","45270.5","37108.5","45293.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","9","T12_ClearCellBoundary_006","GT Clear cell boundary","T12_Nucleus_012","3569.5","34.5","113.3","37056.5","45292.3","37076.0","45287.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","10","T12_ClearCellBoundary_007","GT Clear cell boundary","T12_Nucleus_016","5425.0","287.2","114.5","37309.2","45293.5","37321.0","45317.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","11","T12_CompactCellBoundary_006","GT Compact cell boundary","T12_Nucleus_014","3519.0","484.2","131.0","37506.2","45310.0","37496.5","45308.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","12","T12_ClearCellBoundary_008","GT Clear cell boundary","T12_Nucleus_015","2408.0","179.4","137.7","37201.4","45316.7","37196.5","45315.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","13","T12_ClearCellBoundary_009","GT Clear cell boundary","T12_Nucleus_017","3127.5","258.6","162.8","37280.6","45341.8","37272.5","45342.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","14","T12_ClearCellBoundary_010","GT Clear cell boundary","T12_Nucleus_019","5868.4","94.8","179.0","37116.8","45358.0","37128.0","45353.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","15","T12_CompactCellBoundary_007","GT Compact cell boundary","T12_Nucleus_020","2459.0","469.9","182.0","37491.9","45361.0","37487.5","45367.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","16","T12_ClearCellBoundary_011","GT Clear cell boundary","T12_Nucleus_018","2508.0","183.3","183.4","37205.3","45362.4","37189.0","45350.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","17","T12_CompactCellBoundary_008","GT Compact cell boundary","T12_Nucleus_022","2570.5","378.4","185.2","37400.4","45364.2","37401.0","45382.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","18","T12_CompactCellBoundary_009","GT Compact cell boundary","T12_Nucleus_025","1352.0","339.0","211.0","37361.0","45390.0","37365.5","45395.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","19","T12_ClearCellBoundary_012","GT Clear cell boundary","T12_Nucleus_021","4467.3","153.3","218.0","37175.3","45397.0","37176.0","45380.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","20","T12_CompactCellBoundary_011","GT Compact cell boundary","T12_Nucleus_027","1559.5","443.2","222.5","37465.2","45401.5","37473.0","45403.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","21","T12_CompactCellBoundary_012","GT Compact cell boundary","T12_Nucleus_028","1317.5","376.6","233.9","37398.6","45412.9","37398.0","45417.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","22","T12_ClearCellBoundary_013","GT Clear cell boundary","T12_Nucleus_023","10053.0","36.4","236.5","37058.4","45415.5","37068.0","45385.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","23","T12_CompactCellBoundary_013","GT Compact cell boundary","T12_Nucleus_029","1187.0","202.9","238.2","37224.9","45417.2","37218.0","45421.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","24","T12_CompactCellBoundary_014","GT Compact cell boundary","T12_Nucleus_031","1790.0","332.0","255.0","37354.0","45434.0","37363.5","45430.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","25","T12_ClearCellBoundary_014","GT Clear cell boundary","T12_Nucleus_030","6032.5","462.3","273.7","37484.3","45452.7","37485.5","45424.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","26","T12_CompactCellBoundary_016","GT Compact cell boundary","T12_Nucleus_034","1092.0","339.8","283.9","37361.8","45462.9","37365.5","45462.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","27","T12_ClearCellBoundary_015","GT Clear cell boundary","T12_Nucleus_032","6086.5","119.2","287.2","37141.2","45466.2","37140.0","45432.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","28","T12_CompactCellBoundary_017","GT Compact cell boundary","T12_Nucleus_036","919.8","504.5","307.5","37526.5","45486.5","37524.0","45492.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","29","T12_CompactCellBoundary_018","GT Compact cell boundary","T12_Nucleus_038","1778.3","341.3","317.9","37363.3","45496.9","37367.5","45501.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","30","T12_ClearCellBoundary_016","GT Clear cell boundary","T12_Nucleus_037","3844.5","397.5","327.7","37419.5","45506.7","37409.5","45500.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","31","T12_ClearCellBoundary_017","GT Clear cell boundary","T12_Nucleus_039","4353.0","167.4","334.5","37189.4","45513.5","37184.5","45517.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","32","T12_CompactCellBoundary_020","GT Compact cell boundary","T12_Nucleus_041","1619.5","60.5","356.5","37082.5","45535.5","37086.0","45530.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","33","T12_CompactCellBoundary_021","GT Compact cell boundary","T12_Nucleus_043","1494.5","356.8","362.3","37378.8","45541.3","37378.5","45539.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","34","T12_ClearCellBoundary_018","GT Clear cell boundary","T12_Nucleus_044","5930.4","481.3","370.4","37503.3","45549.4","37496.0","45545.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","35","T12_CompactCellBoundary_022","GT Compact cell boundary","T12_Nucleus_042","2499.4","322.3","375.0","37344.3","45554.0","37343.5","45533.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","36","T12_ClearCellBoundary_019","GT Clear cell boundary","T12_Nucleus_047","3486.5","244.4","378.6","37266.4","45557.6","37263.0","45570.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","37","T12_CompactCellBoundary_023","GT Compact cell boundary","T12_Nucleus_046","1132.0","413.7","385.2","37435.7","45564.2","37435.5","45569.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","38","T12_ClearCellBoundary_021","GT Clear cell boundary","T12_Nucleus_049","3287.0","87.7","395.1","37109.7","45574.1","37110.0","45590.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","39","T12_ClearCellBoundary_022","GT Clear cell boundary","T12_Nucleus_052","2894.5","135.5","406.3","37157.5","45585.3","37159.5","45597.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","40","T12_ClearCellBoundary_023","GT Clear cell boundary","T12_Nucleus_050","2411.5","372.0","413.1","37394.0","45592.1","37393.5","45591.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","41","T12_CompactCellBoundary_024","GT Compact cell boundary","T12_Nucleus_051","2300.5","281.4","416.3","37303.4","45595.3","37290.0","45595.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","42","T12_CompactCellBoundary_025","GT Compact cell boundary","T12_Nucleus_048","1172.0","415.8","416.8","37437.8","45595.8","37433.5","45588.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","43","T12_CompactCellBoundary_026","GT Compact cell boundary","T12_Nucleus_053","2106.0","207.2","424.3","37229.2","45603.3","37234.5","45599.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","44","T12_ClearCellBoundary_024","GT Clear cell boundary","T12_Nucleus_054","662.5","162.1","433.6","37184.1","45612.6","37175.0","45612.0","0.0","0.0000"
"p2_tile_12","P2 tile 12","45","T12_ClearCellBoundary_025","GT Clear cell boundary","T12_Nucleus_055","2344.5","61.2","438.2","37083.2","45617.2","37093.5","45619.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","46","T12_CompactCellBoundary_027","GT Compact cell boundary","T12_Nucleus_056","3160.5","238.1","462.0","37260.1","45641.0","37260.0","45632.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","47","T12_ClearCellBoundary_027","GT Clear cell boundary","T12_Nucleus_059","1573.5","154.9","470.1","37176.9","45649.1","37174.5","45647.5","0.0","0.0000"
"p2_tile_12","P2 tile 12","48","T12_CompactCellBoundary_028","GT Compact cell boundary","T12_Nucleus_060","2847.5","286.1","481.1","37308.1","45660.1","37310.5","45649.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","1","T13_ClearCellBoundary_004","GT Clear cell boundary","T13_Nucleus_004","1458.5","291.6","22.2","38337.6","45201.2","38336.5","45208.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","2","T13_ClearCellBoundary_005","GT Clear cell boundary","T13_Nucleus_005","2997.0","17.8","31.7","38063.8","45210.7","38059.0","45217.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","3","T13_CompactCellBoundary_001","GT Compact cell boundary","T13_Nucleus_006","646.5","312.6","56.4","38358.6","45235.4","38358.0","45240.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","4","T13_ClearCellBoundary_006","GT Clear cell boundary","T13_Nucleus_008","4366.0","203.4","65.2","38249.4","45244.2","38274.5","45260.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","5","T13_ClearCellBoundary_007","GT Clear cell boundary","T13_Nucleus_009","7578.5","394.2","69.4","38440.2","45248.4","38437.5","45279.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","6","T13_ClearCellBoundary_008","GT Clear cell boundary","T13_Nucleus_007","4835.0","276.1","82.3","38322.1","45261.3","38331.0","45245.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","7","T13_ClearCellBoundary_009","GT Clear cell boundary","T13_Nucleus_011","4255.5","140.4","90.4","38186.4","45269.4","38187.5","45297.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","8","T13_ClearCellBoundary_010","GT Clear cell boundary","T13_Nucleus_014","6398.0","445.8","117.3","38491.8","45296.3","38469.5","45315.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","9","T13_ClearCellBoundary_012","GT Clear cell boundary","T13_Nucleus_012","2386.5","82.3","119.8","38128.3","45298.8","38140.5","45300.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","10","","GT Compact cell boundary","T13_Nucleus_013","872.5","245.0","124.9","38291.0","45303.9","38288.5","45304.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","11","T13_ClearCellBoundary_013","GT Clear cell boundary","T13_Nucleus_015","1274.5","116.9","141.4","38162.9","45320.4","38157.0","45321.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","12","T13_ClearCellBoundary_014","GT Clear cell boundary","T13_Nucleus_016","5935.3","367.0","160.7","38413.0","45339.7","38438.0","45336.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","13","T13_CompactCellBoundary_002","GT Compact cell boundary","T13_Nucleus_017","961.5","68.5","167.4","38114.5","45346.4","38123.5","45347.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","14","T13_CompactCellBoundary_003","GT Compact cell boundary","T13_Nucleus_018","526.0","151.4","176.6","38197.4","45355.6","38197.5","45356.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","15","T13_ClearCellBoundary_015","GT Clear cell boundary","T13_Nucleus_019","3659.5","207.3","176.9","38253.3","45355.9","38265.5","45360.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","16","T13_ClearCellBoundary_016","GT Clear cell boundary","T13_Nucleus_020","1392.0","133.6","208.8","38179.6","45387.8","38176.5","45380.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","17","T13_ClearCellBoundary_018","GT Clear cell boundary","T13_Nucleus_021","2372.0","72.7","221.8","38118.7","45400.8","38120.0","45397.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","18","T13_ClearCellBoundary_019","GT Clear cell boundary","T13_Nucleus_024","1104.0","32.8","226.8","38078.8","45405.8","38079.5","45403.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","19","T13_ClearCellBoundary_020","GT Clear cell boundary","T13_Nucleus_026","2924.0","439.0","229.0","38485.0","45408.0","38480.5","45418.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","20","T13_ClearCellBoundary_021","GT Clear cell boundary","T13_Nucleus_023","3280.0","217.7","229.5","38263.7","45408.5","38273.5","45401.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","21","T13_ClearCellBoundary_022","GT Clear cell boundary","T13_Nucleus_025","3095.5","380.6","232.0","38426.6","45411.0","38419.5","45407.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","22","T13_ClearCellBoundary_023","GT Clear cell boundary","T13_Nucleus_029","6331.0","112.5","279.8","38158.5","45458.8","38172.0","45486.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","23","T13_ClearCellBoundary_024","GT Clear cell boundary","T13_Nucleus_028","2590.0","413.5","281.4","38459.5","45460.4","38444.0","45467.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","24","T13_ClearCellBoundary_025","GT Clear cell boundary","T13_Nucleus_027","2894.5","361.7","287.2","38407.7","45466.2","38398.0","45454.5","0.0","0.0000"
"p2_tile_13","P2 tile 13","25","T13_ClearCellBoundary_026","GT Clear cell boundary","T13_Nucleus_030","3698.0","203.3","332.9","38249.3","45511.9","38271.0","45496.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","26","T13_ClearCellBoundary_027","GT Clear cell boundary","T13_Nucleus_033","4313.8","252.1","336.3","38298.1","45515.3","38293.5","45513.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","27","T13_ClearCellBoundary_028","GT Clear cell boundary","T13_Nucleus_032","4306.5","99.9","343.6","38145.9","45522.6","38133.0","45508.0","0.0","0.0000"
"p2_tile_13","P2 tile 13","28","T13_ClearCellBoundary_030","GT Clear cell boundary","T13_Nucleus_034","5260.5","351.8","361.6","38397.8","45540.6","38389.0","45565.0","0.0","0.0000"
