tile_id,tile_name,boundary_name,boundary_class,include_for_cellseg1,nuclei_inside,nuclei_inside_in_tile,nuclei_names,stroma_overlap_px,stroma_overlap_fraction,flags
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_010","GT Clear cell boundary","true","1","1","T10_Nucleus_010","0.0","0.0000","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_011","GT Clear cell boundary","true","1","1","T10_Nucleus_013","0.0","0.0000","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_012","GT Clear cell boundary","true","1","1","T10_Nucleus_011","0.0","0.0000","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_013","GT Clear cell boundary","true","1","1","T10_Nucleus_012","0.0","0.0000","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_014","GT Clear cell boundary","true","1","1","T10_Nucleus_014","0.0","0.0000","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_015","GT Clear cell boundary","true","1","1","T10_Nucleus_015","0.0","0.0000","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_016","GT Clear cell boundary","true","1","1","T10_Nucleus_017","2.0","0.0002","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_017","GT Clear cell boundary","true","1","1","T10_Nucleus_019","0.0","0.0000","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_018","GT Clear cell boundary","true","1","1","T10_Nucleus_018","12.5","0.0020","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_019","GT Clear cell boundary","true","1","1","T10_Nucleus_020","0.0","0.0000","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_020","GT Clear cell boundary","true","1","1","T10_Nucleus_022","0.0","0.0000","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_021","GT Clear cell boundary","true","1","1","T10_Nucleus_021","0.0","0.0000","OK"
"p2_tile_10","P2 tile 10","T10_ClearCellBoundary_022","GT Clear cell boundary","true","1","1","T10_Nucleus_023","8.0","0.0010","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_003","GT Clear cell boundary","true","1","1","T11_Nucleus_007","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_CompactCellBoundary_002","GT Compact cell boundary","true","1","1","T11_Nucleus_008","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_004","GT Clear cell boundary","true","1","1","T11_Nucleus_010","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_005","GT Clear cell boundary","true","1","1","T11_Nucleus_011","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_006","GT Clear cell boundary","true","1","1","T11_Nucleus_016","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_007","GT Clear cell boundary","true","1","1","T11_Nucleus_015","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_008","GT Clear cell boundary","true","1","1","T11_Nucleus_017","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_009","GT Clear cell boundary","true","1","1","T11_Nucleus_018","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_011","GT Clear cell boundary","true","1","1","T11_Nucleus_019","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_013","GT Clear cell boundary","true","1","1","T11_Nucleus_022","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_015","GT Clear cell boundary","true","1","1","T11_Nucleus_027","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_017","GT Clear cell boundary","true","1","1","T11_Nucleus_032","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_018","GT Clear cell boundary","true","1","1","T11_Nucleus_030","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_019","GT Clear cell boundary","true","1","1","T11_Nucleus_034","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_020","GT Clear cell boundary","true","1","1","T11_Nucleus_037","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_021","GT Clear cell boundary","true","1","1","T11_Nucleus_036","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_CompactCellBoundary_003","GT Compact cell boundary","true","1","1","T11_Nucleus_038","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_022","GT Clear cell boundary","true","1","1","T11_Nucleus_040","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_023","GT Clear cell boundary","true","1","1","T11_Nucleus_041","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_024","GT Clear cell boundary","true","1","1","T11_Nucleus_042","0.0","0.0000","OK"
"p2_tile_11","P2 tile 11","T11_ClearCellBoundary_025","GT Clear cell boundary","true","1","1","T11_Nucleus_043","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_002","GT Compact cell boundary","true","1","1","T12_Nucleus_003","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_002","GT Clear cell boundary","true","1","1","T12_Nucleus_004","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_003","GT Compact cell boundary","true","1","1","T12_Nucleus_007","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_004","GT Compact cell boundary","true","1","1","T12_Nucleus_005","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_005","GT Compact cell boundary","true","1","1","T12_Nucleus_008","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_003","GT Clear cell boundary","true","1","1","T12_Nucleus_010","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_004","GT Clear cell boundary","true","1","1","T12_Nucleus_011","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_005","GT Clear cell boundary","true","1","1","T12_Nucleus_013","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_006","GT Clear cell boundary","true","1","1","T12_Nucleus_012","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_007","GT Clear cell boundary","true","1","1","T12_Nucleus_016","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_006","GT Compact cell boundary","true","1","1","T12_Nucleus_014","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_008","GT Clear cell boundary","true","1","1","T12_Nucleus_015","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_009","GT Clear cell boundary","true","1","1","T12_Nucleus_017","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_010","GT Clear cell boundary","true","1","1","T12_Nucleus_019","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_007","GT Compact cell boundary","true","1","1","T12_Nucleus_020","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_011","GT Clear cell boundary","true","1","1","T12_Nucleus_018","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_008","GT Compact cell boundary","true","1","1","T12_Nucleus_022","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_009","GT Compact cell boundary","true","1","1","T12_Nucleus_025","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_012","GT Clear cell boundary","true","1","1","T12_Nucleus_021","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_011","GT Compact cell boundary","true","1","1","T12_Nucleus_027","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_012","GT Compact cell boundary","true","1","1","T12_Nucleus_028","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_013","GT Clear cell boundary","true","1","1","T12_Nucleus_023","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_013","GT Compact cell boundary","true","1","1","T12_Nucleus_029","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_014","GT Compact cell boundary","true","1","1","T12_Nucleus_031","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_014","GT Clear cell boundary","true","1","1","T12_Nucleus_030","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_016","GT Compact cell boundary","true","1","1","T12_Nucleus_034","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_015","GT Clear cell boundary","true","1","1","T12_Nucleus_032","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_017","GT Compact cell boundary","true","1","1","T12_Nucleus_036","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_018","GT Compact cell boundary","true","1","1","T12_Nucleus_038","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_016","GT Clear cell boundary","true","1","1","T12_Nucleus_037","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_017","GT Clear cell boundary","true","1","1","T12_Nucleus_039","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_020","GT Compact cell boundary","true","1","1","T12_Nucleus_041","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_021","GT Compact cell boundary","true","1","1","T12_Nucleus_043","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_018","GT Clear cell boundary","true","1","1","T12_Nucleus_044","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_022","GT Compact cell boundary","true","1","1","T12_Nucleus_042","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_019","GT Clear cell boundary","true","1","1","T12_Nucleus_047","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_023","GT Compact cell boundary","true","1","1","T12_Nucleus_046","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_021","GT Clear cell boundary","true","1","1","T12_Nucleus_049","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_022","GT Clear cell boundary","true","1","1","T12_Nucleus_052","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_023","GT Clear cell boundary","true","1","1","T12_Nucleus_050","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_024","GT Compact cell boundary","true","1","1","T12_Nucleus_051","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_025","GT Compact cell boundary","true","1","1","T12_Nucleus_048","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_026","GT Compact cell boundary","true","1","1","T12_Nucleus_053","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_024","GT Clear cell boundary","true","1","1","T12_Nucleus_054","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_025","GT Clear cell boundary","true","1","1","T12_Nucleus_055","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_027","GT Compact cell boundary","true","1","1","T12_Nucleus_056","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_ClearCellBoundary_027","GT Clear cell boundary","true","1","1","T12_Nucleus_059","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T12_CompactCellBoundary_028","GT Compact cell boundary","true","1","1","T12_Nucleus_060","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T11_ClearCellBoundary_001","GT Clear cell boundary","false","1","1","T11_Nucleus_002","0.0","0.0000","OK"
"p2_tile_12","P2 tile 12","T11_ClearCellBoundary_002","GT Clear cell boundary","false","1","1","T11_Nucleus_004","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_004","GT Clear cell boundary","true","1","1","T13_Nucleus_004","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_005","GT Clear cell boundary","true","1","1","T13_Nucleus_005","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_CompactCellBoundary_001","GT Compact cell boundary","true","1","1","T13_Nucleus_006","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_006","GT Clear cell boundary","true","1","1","T13_Nucleus_008","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_007","GT Clear cell boundary","true","1","1","T13_Nucleus_009","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_008","GT Clear cell boundary","true","1","1","T13_Nucleus_007","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_009","GT Clear cell boundary","true","1","1","T13_Nucleus_011","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_010","GT Clear cell boundary","true","1","1","T13_Nucleus_014","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_012","GT Clear cell boundary","true","1","1","T13_Nucleus_012","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","","GT Compact cell boundary","true","1","1","T13_Nucleus_013","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_013","GT Clear cell boundary","true","1","1","T13_Nucleus_015","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_014","GT Clear cell boundary","true","1","1","T13_Nucleus_016","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_CompactCellBoundary_002","GT Compact cell boundary","true","1","1","T13_Nucleus_017","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_CompactCellBoundary_003","GT Compact cell boundary","true","1","1","T13_Nucleus_018","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_015","GT Clear cell boundary","true","1","1","T13_Nucleus_019","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_016","GT Clear cell boundary","true","1","1","T13_Nucleus_020","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_018","GT Clear cell boundary","true","1","1","T13_Nucleus_021","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_019","GT Clear cell boundary","true","1","1","T13_Nucleus_024","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_020","GT Clear cell boundary","true","1","1","T13_Nucleus_026","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_021","GT Clear cell boundary","true","1","1","T13_Nucleus_023","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_022","GT Clear cell boundary","true","1","1","T13_Nucleus_025","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_023","GT Clear cell boundary","true","1","1","T13_Nucleus_029","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_024","GT Clear cell boundary","true","1","1","T13_Nucleus_028","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_025","GT Clear cell boundary","true","1","1","T13_Nucleus_027","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T6_ClearCellBoundary_011","GT Clear cell boundary","false","1","0","T6_Nucleus_011","0.0","0.0000","NUCLEUS_OUTSIDE_TILE"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_026","GT Clear cell boundary","true","1","1","T13_Nucleus_030","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_027","GT Clear cell boundary","true","1","1","T13_Nucleus_033","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_028","GT Clear cell boundary","true","1","1","T13_Nucleus_032","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_029","GT Clear cell boundary","false","1","0","T13_Nucleus_031","0.0","0.0000","NUCLEUS_OUTSIDE_TILE"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_030","GT Clear cell boundary","true","1","1","T13_Nucleus_034","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_031","GT Clear cell boundary","true","1","1","T13_Nucleus_036","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_032","GT Clear cell boundary","true","1","1","T13_Nucleus_035","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_033","GT Clear cell boundary","true","1","1","T13_Nucleus_037","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_034","GT Clear cell boundary","true","1","1","T13_Nucleus_038","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T6_ClearCellBoundary_017","GT Clear cell boundary","false","1","1","T6_Nucleus_017","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T13_ClearCellBoundary_036","GT Clear cell boundary","true","1","1","T13_Nucleus_040","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T9_ClearCellBoundary_001","GT Clear cell boundary","false","1","1","T9_Nucleus_002","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T9_ClearCellBoundary_002","GT Clear cell boundary","false","1","1","T9_Nucleus_001","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T9_ClearCellBoundary_003","GT Clear cell boundary","false","1","1","T9_Nucleus_003","0.0","0.0000","OK"
"p2_tile_13","P2 tile 13","T9_ClearCellBoundary_004","GT Clear cell boundary","false","1","0","T9_Nucleus_004","0.0","0.0000","NUCLEUS_OUTSIDE_TILE"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_001","GT Clear cell boundary","false","1","0","T14_Nucleus_001","0.0","0.0000","NUCLEUS_OUTSIDE_TILE"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_002","GT Clear cell boundary","true","1","1","T14_Nucleus_004","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_003","GT Clear cell boundary","false","1","0","T14_Nucleus_002","0.0","0.0000","NUCLEUS_OUTSIDE_TILE"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_004","GT Clear cell boundary","true","1","1","T14_Nucleus_005","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_005","GT Clear cell boundary","true","1","1","T14_Nucleus_007","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_CompactCellBoundary_002","GT Compact cell boundary","true","1","1","T14_Nucleus_006","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_006","GT Clear cell boundary","true","1","1","T14_Nucleus_008","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_007","GT Clear cell boundary","true","1","1","T14_Nucleus_009","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_008","GT Clear cell boundary","true","1","1","T14_Nucleus_010","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_009","GT Clear cell boundary","true","1","1","T14_Nucleus_011","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_010","GT Clear cell boundary","true","1","1","T14_Nucleus_013","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_011","GT Clear cell boundary","true","1","1","T14_Nucleus_012","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_012","GT Clear cell boundary","true","1","1","T14_Nucleus_014","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T13_ClearCellBoundary_011","GT Clear cell boundary","false","1","1","T13_Nucleus_010","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_013","GT Clear cell boundary","true","1","1","T14_Nucleus_015","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_CompactCellBoundary_003","GT Compact cell boundary","true","1","1","T14_Nucleus_017","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_CompactCellBoundary_004","GT Compact cell boundary","true","1","1","T14_Nucleus_018","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_014","GT Clear cell boundary","true","1","1","T14_Nucleus_019","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_CompactCellBoundary_005","GT Compact cell boundary","true","1","1","T14_Nucleus_022","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T12_CompactCellBoundary_010","GT Compact cell boundary","false","1","1","T12_Nucleus_026","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_015","GT Clear cell boundary","true","1","1","T14_Nucleus_021","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T13_ClearCellBoundary_017","GT Clear cell boundary","false","1","0","T13_Nucleus_022","0.0","0.0000","NUCLEUS_OUTSIDE_TILE"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_016","GT Clear cell boundary","true","1","1","T14_Nucleus_023","10.2","0.0034","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_017","GT Clear cell boundary","true","1","1","T14_Nucleus_028","32.0","0.0089","OK"
"p2_tile_14","P2 tile 14","T14_CompactCellBoundary_006","GT Compact cell boundary","true","1","1","T14_Nucleus_024","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_018","GT Clear cell boundary","true","1","1","T14_Nucleus_026","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_019","GT Clear cell boundary","true","1","1","T14_Nucleus_025","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T12_CompactCellBoundary_015","GT Compact cell boundary","false","1","1","T12_Nucleus_033","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_020","GT Clear cell boundary","true","1","1","T14_Nucleus_029","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_021","GT Clear cell boundary","true","1","1","T14_Nucleus_030","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_022","GT Clear cell boundary","true","1","1","T14_Nucleus_031","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_023","GT Clear cell boundary","true","1","1","T14_Nucleus_027","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_CompactCellBoundary_007","GT Compact cell boundary","true","1","1","T14_Nucleus_032","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T12_CompactCellBoundary_019","GT Compact cell boundary","false","1","1","T12_Nucleus_040","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_024","GT Clear cell boundary","true","1","1","T14_Nucleus_033","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_025","GT Clear cell boundary","true","1","1","T14_Nucleus_034","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_026","GT Clear cell boundary","true","1","1","T14_Nucleus_035","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_CompactCellBoundary_008","GT Compact cell boundary","true","1","1","T14_Nucleus_036","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_CompactCellBoundary_009","GT Compact cell boundary","true","1","1","T14_Nucleus_037","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T13_ClearCellBoundary_035","GT Clear cell boundary","false","1","0","T13_Nucleus_039","0.0","0.0000","NUCLEUS_OUTSIDE_TILE"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_027","GT Clear cell boundary","true","1","1","T14_Nucleus_038","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T11_CompactCellBoundary_001","GT Compact cell boundary","false","1","1","T11_Nucleus_001","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_CompactCellBoundary_010","GT Compact cell boundary","true","1","1","T14_Nucleus_039","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T14_ClearCellBoundary_028","GT Clear cell boundary","true","1","1","T14_Nucleus_040","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T13_ClearCellBoundary_037","GT Clear cell boundary","false","1","1","T13_Nucleus_041","0.0","0.0000","OK"
"p2_tile_14","P2 tile 14","T10_ClearCellBoundary_001","GT Clear cell boundary","false","1","1","T10_Nucleus_002","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T10_CompactCellBoundary_001","GT Compact cell boundary","false","1","1","T10_Nucleus_024","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_001","GT Clear cell boundary","true","1","1","T15_Nucleus_001","6.0","0.0008","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_002","GT Clear cell boundary","true","1","1","T15_Nucleus_002","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_003","GT Clear cell boundary","true","1","1","T15_Nucleus_005","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T10_CompactCellBoundary_002","GT Compact cell boundary","false","1","1","T10_Nucleus_025","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_004","GT Clear cell boundary","true","1","1","T15_Nucleus_004","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_005","GT Clear cell boundary","true","1","1","T15_Nucleus_008","19.0","0.0016","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_006","GT Clear cell boundary","true","1","1","T15_Nucleus_003","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_007","GT Clear cell boundary","true","1","1","T15_Nucleus_006","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_008","GT Clear cell boundary","true","1","1","T15_Nucleus_009","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_009","GT Clear cell boundary","true","1","1","T15_Nucleus_007","1.5","0.0004","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_010","GT Clear cell boundary","true","1","1","T15_Nucleus_010","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_011","GT Clear cell boundary","true","1","1","T15_Nucleus_011","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_012","GT Clear cell boundary","true","1","1","T15_Nucleus_013","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_CompactCellBoundary_001","GT Compact cell boundary","true","1","1","T15_Nucleus_012","14.5","0.0058","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_013","GT Clear cell boundary","true","1","1","T15_Nucleus_014","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_CompactCellBoundary_002","GT Compact cell boundary","true","1","1","T15_Nucleus_015","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_015","GT Clear cell boundary","true","1","1","T15_Nucleus_017","0.0","0.0000","OK"
"p2_tile_15","P2 tile 15","T15_ClearCellBoundary_016","GT Clear cell boundary","true","1","1","T15_Nucleus_018","0.0","0.0000","OK"
